../Expiration/Expiration_10000_Independent_cluster_min=10_max=10000_alpha=-5e-06 copy_original_Dijkstra.csv
road_id,road_pagerank,road_length,road_clusterId,expiration,random_expiration,pickup
4564,1.30828989,274.4257027167997,1,167,196,0
4565,1.09985816,78.72223170863089,0,86,118,0
4566,0.01957147,58.42231162209668,9,1,0,0
4567,0.17818208,86.95848470262881,9,2,3,0
4568,0.06711333,79.94970387071034,9,2,2,0
4569,0.00000000,16.046632435115924,9,0,0,0
4570,0.41992434,79.26424290017003,9,3,1,0
4571,0.04665922,156.21741960317564,9,6,8,0
4572,0.07608717,80.09175912855113,9,3,2,0
4573,0.05168909,253.61470670178852,9,1,1,0
4574,0.17146413,79.64785437150448,9,10,5,0
4575,0.00000000,13.913778769815824,9,0,0,0
4576,0.18160113,79.59143844783713,9,5,3,0
4577,0.00032378,14.570033455421076,9,0,0,0
4578,0.00000000,14.249263053520636,9,0,0,0
4579,0.17149475,267.82555578659714,9,1,1,0
4580,0.23071788,86.11936421255076,9,0,0,0
4581,0.13081335,84.99892905675193,9,2,2,0
4582,0.00699347,266.992096023905,9,0,0,0
4583,0.02842412,76.57845658903351,9,5,1,0
4584,0.00000000,14.680735943966653,9,0,0,0
4585,0.33879375,79.8832529095931,9,3,1,0
4586,0.00031817,14.317628146640224,9,0,0,0
4587,0.06904850,266.7626362818819,9,0,0,0
4588,0.11925077,77.46350792042709,9,1,3,0
4589,0.00000000,13.75275970367722,9,0,0,0
4590,0.00000000,13.747822566791191,9,0,0,0
4591,0.18501314,83.8491460766437,9,6,0,0
4592,0.00115384,266.4811286853095,9,0,0,0
4593,0.00051980,13.414261714452394,9,0,0,0
4594,0.03383223,86.41692580540865,9,3,2,0
4595,0.15034467,78.67113253462072,9,5,5,0
4596,0.00164134,266.06968311418484,9,0,0,0
4597,0.00312270,265.42964526740934,9,4,3,0
4598,0.30532360,79.49985360481523,9,2,4,0
4599,0.20960891,79.59831955580734,9,5,4,0
4600,0.01547903,267.23880239945987,9,1,0,0
4601,0.00221948,267.0312288958338,9,2,0,0
4602,0.19846587,78.98265933330826,9,5,1,0
4603,0.07604926,79.21798269091538,9,2,1,0
4604,0.00000000,14.265979711735199,9,0,0,0
4605,0.16563696,85.70539925205593,9,0,0,0
4606,0.00000000,13.871555566624984,9,0,0,0
4607,0.01070561,266.343232213296,9,1,2,0
4608,0.05154688,78.89827859334348,9,1,1,0
4609,0.09439478,79.69540668578337,9,2,1,0
4610,0.00000000,16.37000854497975,9,0,0,0
4611,0.14206342,78.29582036947608,9,1,0,0
4612,0.00034426,197.95222302997325,9,0,0,0
4613,2.60459917,82.70406669085884,0,121,244,0
4614,0.64987145,274.20008508217086,9,87,102,0
4615,0.44189131,194.07902877225723,1,6,21,0
4616,0.64230227,79.48946319911867,0,11,24,0
4617,0.83680234,273.5889935624163,1,34,46,0
4618,0.83629140,77.14611099789764,0,20,72,0
4619,1.02988199,78.0826289107295,0,51,68,0
4620,0.91249702,274.24726316975875,1,161,169,0
4621,0.21033417,96.75302867830432,1,78,85,0
4622,1.02374292,79.0829880720639,0,56,79,0
4623,3.64102913,272.96516571434984,0,738,755,0
4624,1.04174213,78.08757717259084,0,79,107,0
4625,0.54049929,85.59398876023431,0,34,31,0
4626,0.75996894,274.0521223363836,1,125,127,0
4627,0.27251381,79.49644470638249,1,22,20,0
4628,0.56618342,274.49044290712754,1,96,101,0
4629,1.01392126,273.39508803329994,54,27,54,0
4630,0.27554144,78.8737698583263,1,11,18,0
4631,0.55490387,79.29932597294248,0,47,55,0
4632,0.37380184,42.34162589982723,0,22,18,0
4633,0.52834743,79.97325270258638,0,30,34,0
4634,0.58612784,273.36929665202507,10,66,85,0
4635,1.14847309,272.71767483418296,10,31,66,0
4636,0.57502131,80.03806707570203,0,23,27,0
4637,0.62527589,78.81155793659059,0,21,34,0
4638,0.24064044,79.19129285690433,10,19,27,0
4639,1.11229119,78.97500782779315,0,53,70,0
4640,1.16565975,273.68044571196776,10,107,148,0
4641,1.99795303,79.33369633592712,0,30,87,0
4642,1.79560784,89.45834183881139,0,19,34,0
4643,0.80113390,80.33247868002944,0,6,42,0
4644,3.50449340,273.470884726242,0,129,199,0
4645,1.02601206,78.99269370259712,0,4,33,0
4646,0.93480273,118.66420894750135,0,63,99,0
4647,1.56901135,273.93779738369534,10,0,36,0
4648,1.01397171,174.90361478561167,10,2,19,0
4649,1.69640487,86.53655164096212,0,0,41,0
4650,0.92996915,274.2196697687745,10,91,95,0
4651,0.96881609,87.9243192875635,0,59,55,0
4652,0.00000000,78.71934311155876,9,0,0,0
4653,0.00085525,85.52480771002006,9,0,0,0
4654,0.00392213,95.49536530582321,9,0,0,0
4655,0.00052902,79.35353643823547,9,0,0,0
4656,0.00893098,86.3418185599611,9,0,0,0
4657,0.00389371,78.4149395918661,9,0,0,0
4658,0.00000000,79.35353643823547,9,0,0,0
4659,0.01384623,95.43143712747744,9,0,0,0
4660,0.00054739,79.37168803377476,9,0,0,0
4661,0.00000000,78.94174524952206,9,0,0,0
4662,0.00000000,79.37168803377476,9,0,0,0
4663,0.00054129,78.48663723885575,9,0,0,0
4664,0.00442699,95.48415062807284,9,1,1,0
4665,0.00000000,78.48663723885575,9,0,0,0
4666,0.00055326,80.22285531168156,9,0,0,0
4667,0.00055492,80.4635455498175,9,0,0,0
4668,0.00000000,80.22285531168156,9,0,0,0
4669,0.00000000,140.67514094667837,9,0,0,0
4670,0.00000000,50.91429767654246,9,0,0,0
4671,0.03203787,88.75701284409874,9,0,0,0
4672,0.01367868,40.33025126361563,9,0,0,0
4673,0.00072652,91.23744477348876,9,0,0,0
4674,0.00033792,91.23744477348876,9,0,0,0
4675,0.00192906,98.92625387135902,9,0,0,0
4676,0.00034527,79.41247015664386,9,0,0,0
4677,0.00324278,87.50349534545235,9,0,0,0
4678,0.00000000,79.41247015664386,9,0,0,0
4679,0.00034069,80.06214150430804,9,0,0,0
4680,0.01035957,133.78250424289155,9,0,0,0
4681,0.00000000,79.94970387071191,9,0,0,0
4682,0.00000000,80.06214150430804,9,0,0,0
4683,0.00033986,79.867688453355,9,1,1,0
4684,0.00708817,79.52580738831524,9,2,2,0
4685,0.00384669,80.71182113803722,9,0,0,0
4686,0.00000000,79.52580738831524,9,0,0,0
4687,0.00786168,132.46162761761772,9,1,1,0
4688,0.00283808,38.8546115503419,9,0,0,0
4689,0.00000000,79.09554216357982,9,0,0,0
4690,0.00332832,84.06582242551539,9,0,0,0
4691,0.00628451,48.0781818108105,9,1,0,0
4692,0.01420458,85.337578201455,9,1,0,0
4693,0.13603401,137.3214027651075,9,4,3,0
4694,0.00084105,79.89999574854887,9,0,0,0
4695,0.00366839,79.39063522405337,9,0,0,0
4696,0.00000000,85.337578201455,9,0,0,0
4697,0.03501546,222.26611574724308,9,0,0,0
4698,0.25709029,79.43057494138775,10,18,11,0
4699,0.60441157,155.26433708077406,10,31,30,0
4700,1.43609869,274.0164699733048,10,59,63,0
4701,0.83922090,79.85775074559082,0,16,20,0
4702,0.64733978,79.14022880410104,0,59,62,0
4703,0.43516936,274.0641100860181,10,23,21,0
4704,0.00453194,21.078786741877195,9,0,0,0
4705,0.00305206,79.12750205444937,9,0,0,0
4706,0.26790539,86.44644501666795,9,6,3,0
4707,0.41020088,48.322092665813756,9,23,14,0
4708,0.84911178,101.5552622526611,9,34,26,0
4709,0.17364607,131.75800594223494,9,10,11,0
4710,0.14329256,46.03994412672009,9,10,8,0
4711,0.11946592,95.94555457734873,9,11,12,0
4712,0.04783161,97.61553337011794,9,12,11,0
4713,0.35586799,132.84604782164712,9,17,26,0
4714,0.12051832,50.25086173479587,9,7,8,0
4715,0.02777137,49.83894469097117,9,3,4,0
4716,0.35357709,133.53029298563843,9,23,24,0
4717,0.54825530,67.89034850204683,37,4,28,0
4718,0.20353842,150.33612974634116,1,29,33,0
4719,0.48491966,85.17002475626666,1,22,33,0
4720,1.10762671,78.72836917969337,1,119,109,0
4721,1.45211888,154.30778037765592,1,142,134,0
4722,0.82167122,216.05653740000116,1,57,55,0
4723,0.16096159,78.13669347713284,1,13,13,0
4724,1.17627723,85.03208862200563,1,84,98,0
4725,0.49450107,232.36308676892958,1,31,20,0
4726,0.98190890,77.37028098820862,1,37,30,0
4727,0.04079465,95.50588017181096,9,1,0,0
4728,0.22157397,131.5141630785996,9,9,11,0
4729,0.20092079,118.12406042988167,9,9,12,0
4730,0.11443898,83.73583670640608,9,1,2,0
4731,0.08027946,48.68700470592847,9,7,8,0
4732,0.08850778,55.95013300447302,9,6,6,0
4733,0.02653970,44.417902116638814,9,4,2,0
4734,0.07691185,72.558348515687,9,10,11,0
4735,0.07750484,78.83691462506141,9,10,7,0
4736,0.32752944,101.5552622526611,9,8,6,0
4737,0.01896952,62.882374399864496,9,2,0,0
4738,0.15567797,72.558348515687,9,5,6,0
4739,0.00696945,72.65453458393382,9,1,1,0
4740,0.00052945,90.00577853734006,9,0,0,0
4741,0.00812231,62.882374399864496,9,1,1,0
4742,0.00054900,164.6998902727176,9,0,0,0
4743,0.00519258,66.91472439173619,9,0,0,0
4744,0.01765702,90.00577853734006,9,3,3,0
4745,0.01723254,259.52621002826226,9,1,0,0
4746,0.00000000,13.151853168167943,9,0,0,0
4747,0.14244567,81.16562238950803,9,6,5,0
4748,0.39307053,78.80172945570844,9,4,4,0
4749,0.02910103,257.4853936115073,9,2,2,0
4750,0.03038294,259.09269792424607,9,2,2,0
4751,0.00000000,14.53318978858052,9,0,0,0
4752,0.19973871,79.89548225795248,9,0,1,0
4753,0.26586783,86.70781363867604,10,3,21,0
4754,0.18169113,973.7694483986281,10,1,13,0
4755,1.12076427,154.36511821037786,0,3,64,0
4756,0.00000000,15.374586678848003,9,0,0,0
4757,0.55478175,77.11580729861114,1,47,29,0
4758,0.21625003,60.12910432689587,1,22,16,0
4759,0.00187125,112.82526466195438,9,0,0,0
4760,0.03037142,189.65902081077866,9,4,4,0
4761,0.09131923,223.05757401814245,9,1,1,0
4762,0.02106816,74.48338324208076,9,1,1,0
4763,0.00103417,116.67541933594926,9,1,1,0
4764,0.00053911,113.21250281252819,9,1,1,0
4765,0.00561673,272.656667148931,9,2,2,0
4766,0.37333604,79.64785455725853,10,28,26,0
4767,0.70507221,311.33898038039985,10,92,94,0
4768,0.47505349,79.14417548724994,0,12,21,0
4769,0.34415131,155.26136339179348,10,52,55,0
4770,0.37823576,79.1288207884099,10,19,25,0
4771,0.00891533,19.997009495202278,10,1,1,0
4772,0.44934038,146.24308554977586,10,41,62,0
4773,1.61791883,79.5152672954594,0,9,50,0
4774,0.68615281,156.6520053629256,10,50,57,0
4775,1.65479005,79.12475091903443,0,0,15,0
4776,0.96593029,79.53881111045467,0,33,76,0
4777,0.53300256,214.02287347913412,10,75,83,0
4778,1.42280180,79.65492717093944,16,24,89,0
4779,0.53058011,227.96690078733843,10,48,79,0
4780,0.19529583,130.77077610541085,10,41,42,0
4781,0.00033042,31.39012247019039,10,0,0,0
4782,0.00000000,31.39012247019039,10,0,0,0
4783,0.00000000,83.57788012763233,9,0,0,0
4784,0.00000000,7.65473973135324,9,0,0,0
4785,0.00000000,45.575649787547675,9,0,0,0
4786,0.00000000,85.35694423158309,9,0,0,0
4787,0.00000000,79.67338137015176,9,0,0,0
4788,0.00000000,172.02856855640394,9,0,0,0
4789,0.00000000,113.94802022947599,9,0,0,0
4790,0.00000000,113.94802022947599,9,0,0,0
4791,0.01546572,68.67547566087204,9,0,0,0
4792,0.00265835,81.37794830278696,9,0,0,0
4793,0.04135167,83.1569182855128,9,0,0,0
4794,0.00805927,107.83531151304824,9,1,0,0
4795,0.25995592,229.7106773878673,9,14,11,0
4796,0.06459300,168.09611024856673,9,5,5,0
4797,0.15006372,73.53394524050955,1,3,5,0
4798,0.00161440,166.9123463265298,9,0,0,0
4799,0.00127196,81.18907646211798,9,0,0,0
4800,0.95905541,78.66717018883223,10,86,92,0
4801,0.16499417,100.50573286195211,10,27,30,0
4802,0.00706294,78.66717018883223,10,1,1,0
4803,0.85426382,79.27722646749103,10,101,106,0
4804,0.78178159,216.9927792940909,10,161,170,0
4805,0.00000000,38.87993569269462,10,0,0,0
4806,0.55526173,86.49206113007095,10,72,81,0
4807,0.00162001,79.27722646749103,10,0,0,0
4808,0.02508925,42.35187174085076,10,6,7,0
4809,0.02283812,151.02625936482175,9,0,0,0
4810,0.00000000,50,-1,40,37,0
4811,0.50807380,76.03862552898184,27,56,60,0
4812,0.00000000,50,-1,68,70,0
4813,0.30672522,190.27299811706555,27,19,20,0
4815,0.54021817,87.47639060933042,27,33,35,0
4816,0.00000000,50,-1,44,45,0
4817,0.25283167,190.27299811706555,27,22,24,0
4818,0.00000000,68.76838823833486,9,0,0,0
4819,0.01040616,97.77602798196412,9,0,0,0
4820,0.01112728,80.98969156130659,9,6,5,0
4821,0.00164830,134.6107921279185,9,1,1,0
4822,0.03566320,73.56044955925022,9,1,1,0
4823,0.00054982,140.20434283799122,9,0,0,0
4824,0.00050747,73.58289922122438,9,0,0,0
4825,0.01636035,68.6079036585211,9,1,1,0
4826,1.21449857,88.95592510277632,0,30,78,0
4827,0.32177473,184.7894852632407,1,26,28,0
4828,0.47012430,311.08535271834626,1,43,40,0
4829,0.06966011,108.71652005988646,56,8,9,0
4830,0.01539656,78.95669268772721,1,2,3,0
4831,0.92073929,98.33087766589082,1,75,78,0
4832,1.08435266,87.47269240173821,1,80,105,0
4833,0.70572610,216.2083112840811,1,35,35,0
4834,0.73715692,153.9294045535889,1,27,37,0
4835,0.61535637,87.14973735909511,1,17,47,0
4836,0.49161808,87.55678478775887,1,30,21,0
4837,0.51307419,229.1849593048839,1,38,36,0
4838,0.22990150,216.2083112840811,1,23,24,0
4839,0.05710525,229.1849593048839,1,0,0,0
4840,2.35822982,85.6377405728471,1,131,84,0
4841,0.04123406,212.57478438734725,9,7,6,0
4842,0.02665685,88.28198815115923,9,7,5,0
4843,0.00000000,362.0256946701036,9,0,0,0
4844,0.16244710,87.308699543721,9,21,11,0
4845,0.47713547,226.3072071693801,9,44,30,0
4846,0.13952053,134.46465739717593,9,16,15,0
4847,0.03554346,40.92692057844879,9,1,1,0
4848,0.01091600,80.98969156130659,9,0,0,0
4849,0.00607913,68.76838823833486,9,2,2,0
4850,0.00827133,134.64963145952748,9,1,0,0
4851,0.02355536,44.394808091653296,9,1,1,0
4852,0.02022083,78.6802638556496,9,2,1,0
4853,0.00120165,28.12360699605759,9,0,0,0
4854,0.00308439,158.17363541075244,9,0,0,0
4855,0.00507955,71.38833356326118,9,1,1,0
4856,0.00280620,129.30521574354225,9,0,0,0
4857,0.00583946,84.55332200347526,9,2,2,0
4858,0.08913108,75.06360808014574,9,4,3,0
4859,0.00054027,27.013289323345475,9,0,0,0
4860,0.00000000,50.019835576184946,9,0,0,0
4861,0.07468572,66.83285819943765,9,9,7,0
4862,0.02310656,67.40536660019774,9,3,2,0
4863,0.10905509,156.9329347711488,9,12,10,0
4864,0.11901056,82.58886689653673,9,8,4,0
4865,0.03561157,76.64288926561798,9,3,4,0
4866,0.00054745,76.64288926561798,9,0,0,0
4867,0.01420937,27.117115966188607,9,0,1,0
4868,0.16456025,162.65798046233283,9,3,5,0
4869,0.08352024,50.45737801061841,9,0,2,0
4870,0.00054234,27.117115966188607,9,0,0,0
4871,0.03152275,81.0958686906193,9,4,4,0
4872,0.00588717,51.07591632777784,9,0,0,0
4873,1.73793253,133.59274268139504,1,73,121,0
4874,0.01006162,83.17609678595309,9,1,1,0
4875,0.02490674,109.21671364347233,9,0,0,0
4876,0.00577490,52.98071412758199,9,0,0,0
4877,0.03053330,73.44780608132403,9,1,1,0
4878,0.00966564,91.82357133060995,9,0,0,0
4879,0.00075193,41.356070521887624,9,0,0,0
4880,0.00000000,25.633049867878032,9,0,0,0
4881,0.03602983,78.2256794848714,9,0,0,0
4882,0.01019725,73.22493088912842,9,0,1,0
4883,0.02986262,90.97931325166418,9,6,6,0
4884,0.25198642,73.08190973187541,9,0,1,0
4885,0.00598257,19.29862364769455,9,0,0,0
4886,0.44707144,272.9099695371091,10,49,61,0
4887,2.22725483,82.50700298205024,0,64,94,0
4888,0.45013220,274.39719134571686,10,84,83,0
4889,1.82263334,80.60390197573751,0,64,78,0
4890,0.00044398,135.41378935687428,9,0,0,0
4891,0.01429575,79.42084410531758,9,2,1,0
4892,0.22862073,145.95156147937521,1,10,11,0
4893,0.22356554,74.18298756741714,1,18,18,0
4894,0.01269398,108.69460298543362,9,0,0,0
4895,0.02276282,136.79578217778146,9,4,4,0
4896,0.91664995,310.8751595588663,10,158,165,0
4897,0.83379708,79.68867362131061,0,44,54,0
4898,0.53660048,274.15403370516367,10,59,69,0
4899,2.07400906,78.55103133884303,0,74,95,0
4900,0.37208925,273.88635065821495,10,47,51,0
4901,2.44030725,78.76639402223107,0,53,98,0
4902,0.00033159,13.263791337701202,9,0,0,0
4903,0.00104004,72.80269882501409,9,0,0,0
4904,0.00034554,131.305234358796,9,0,0,0
4905,0.08736347,75.34941935754154,9,0,0,0
4906,0.00074612,55.9591032374052,9,0,0,0
4907,0.00221862,75.34941935754154,9,0,0,0
4908,0.00082238,127.46880049287398,9,0,0,0
4909,0.00000000,127.468800492874,9,0,0,0
4910,0.00000000,31.193916630904752,9,0,0,0
4911,0.05420163,81.27704309474478,9,8,8,0
4912,0.00246949,255.46434872737552,9,0,0,0
4913,0.00306557,255.46434872737552,9,0,0,0
4914,0.00026435,18.504293690027055,9,0,0,0
4915,0.00031247,26.5598594353218,9,0,0,0
4916,0.00000000,28.07219605464006,9,0,0,0
4917,0.00076094,41.851814171786124,9,0,0,0
4918,0.00068496,243.16115053668614,9,0,0,0
4919,0.00059853,92.77228044422148,9,0,0,0
4920,0.00000000,85.9016181773359,9,0,0,0
4921,0.00774487,481.2348772913796,9,0,0,0
4922,0.00060497,93.76979070585249,9,0,0,0
4923,0.00072296,444.6198340808519,9,2,1,0
4924,0.00071395,135.64962110530573,9,0,0,0
4925,0.00000000,78.5765236942874,9,0,0,0
4926,0.00273477,80.21999266956135,9,0,0,0
4927,0.00000000,4.937673568631646,9,0,0,0
4928,0.00073852,251.0974613188078,9,0,0,0
4929,0.00000000,4.915321999268422,9,0,0,0
4930,0.01430532,329.2494108765376,9,0,0,0
4931,0.00000000,4.934931608338356,9,0,0,0
4932,0.00000000,54.14412990551618,9,1,1,0
4933,0.00000000,8.214120403883177,9,0,0,0
4934,0.00080652,527.5965539369482,9,1,1,0
4935,0.00065153,55.37984584703065,9,0,0,0
4936,0.00000000,52.211471334441896,9,0,0,0
4937,0.00325967,527.5965539369482,9,0,0,0
4938,0.01466219,89.11653544897388,9,5,5,0
4939,0.16830750,143.04241657303427,9,15,15,0
4940,0.01155074,82.15322558696023,9,2,2,0
4941,0.00000000,8.632743594863376,9,0,0,0
4942,0.00127771,81.90464753132375,9,0,0,0
4943,0.83469618,241.49982491018278,10,35,37,0
4944,0.00000000,86.28854904813645,9,0,0,0
4945,0.03972520,86.35912337601083,9,5,5,0
4946,0.00000000,86.35912337601083,9,0,0,0
4947,0.00634918,85.09204617483397,9,0,0,0
4948,0.00064689,84.09619106046765,9,0,0,0
4949,0.00070560,81.14450796171514,9,1,1,0
4950,0.05380662,149.26997160309028,9,7,7,0
4951,0.00430052,81.56167137599712,9,1,1,0
4952,0.00074991,82.49032599556125,9,0,0,0
4953,0.15874986,180.6909002184537,9,11,11,0
4954,0.01811907,82.52248032657295,9,0,0,0
4955,0.00211282,80.99160774864576,9,0,0,0
4956,0.00000000,81.56167137599712,9,0,0,0
4957,0.00000000,82.52248032657295,9,0,0,0
4958,0.00034575,86.43823516722847,9,0,0,0
4959,0.00505863,177.22398486384645,9,0,0,0
4960,0.00033429,80.23037622348731,9,0,0,0
4961,0.00033718,185.44799357158544,9,0,0,0
4962,0.03033069,135.52738301224292,9,0,0,0
4963,0.00000000,82.07627713484268,9,0,0,0
4964,0.00055549,83.32326359818568,9,0,0,0
4965,0.00126524,181.98615692402325,9,0,0,0
4966,0.00312937,99.22385956220083,9,0,0,0
4967,0.00074023,192.45865253154847,9,0,0,0
4968,0.00000000,19.925526230161978,9,0,0,0
4969,0.00000000,192.45865253154847,9,0,0,0
4970,0.00000000,9.825678752874698,9,0,0,0
4971,0.00071606,68.0253412964463,9,0,0,0
4972,0.00033268,81.50718318926383,9,0,0,0
4973,0.01243759,80.74127434332694,9,2,2,0
4974,0.08597858,143.75951410759228,9,18,17,0
4975,0.00034097,80.12899953142939,9,1,1,0
4976,0.00058866,79.64191489168047,9,3,3,0
4977,0.22293619,144.84213579043978,9,17,16,0
4978,0.00033999,79.89733212990286,9,1,1,0
4979,0.00034187,82.04871042392247,9,0,0,0
4980,0.14181717,135.24562361147497,9,11,12,0
4981,0.00034218,78.70069844012265,9,0,0,0
4982,0.26039012,117.54905654478904,9,9,7,0
4983,0.00031460,86.51371411426923,9,0,0,0
4984,0.00064746,126.25417697501732,9,1,1,0
4985,0.00522605,80.65935214875732,9,1,1,0
4986,0.00000000,81.80165278138816,9,0,0,0
4987,0.03619687,200.13520156781834,9,1,1,0
4988,0.00000000,89.49200247246023,9,0,0,0
4989,0.00680441,81.80165278138816,9,0,0,0
4990,0.00366838,157.74045949697305,9,0,0,0
4991,0.00198093,157.74045949697305,9,0,0,0
4992,0.00000000,13.75418024720191,9,0,0,0
4993,0.00034230,82.15203661590735,9,0,0,0
4994,0.00000000,83.11187583747285,9,0,0,0
4995,0.00616365,78.4464101113423,9,2,2,0
4996,0.00742950,139.9510713269897,9,1,1,0
4997,0.00237061,86.5461742075537,9,0,0,0
4998,0.00000000,78.4464101113423,9,0,0,0
4999,0.00476530,117.83297882040422,9,0,0,0
5000,0.00075259,79.0222706181745,9,0,0,0
5001,0.00000000,86.6681623295287,9,0,0,0
5002,0.00308910,80.0878722393816,9,0,0,0
5003,0.00000000,79.0222706181745,9,0,0,0
5004,0.02747297,332.05242059692375,9,0,0,0
5005,0.00000000,19.925526230161978,9,0,0,0
5006,0.16648650,86.36347805657745,34,5,7,0
5007,0.77930487,98.69221120062292,34,29,39,0
5008,0.03244819,79.97792723269599,9,2,2,0
5009,0.04690103,79.36515156880115,9,2,1,0
5010,0.00034535,148.50142656583543,9,0,0,0
5011,0.01310511,78.68492586395271,9,1,1,0
5012,0.02979907,163.24466806022247,9,6,6,0
5013,1.38220940,164.09617089639343,1,128,130,0
5014,0.20004562,99.45831638519478,1,22,20,0
5015,0.13708387,82.49781369129329,1,10,10,0
5016,0.52119695,82.16452105507665,1,29,28,0
5017,0.36826921,159.8653849186876,1,19,20,0
5018,0.06203755,163.7680235020892,9,0,0,0
5019,0.15160687,80.70115938529732,1,6,11,0
5020,0.04314499,76.12221820787597,9,2,3,0
5021,0.20136793,160.0348030893993,1,0,12,0
5022,0.06461278,162.63455915713578,9,2,3,0
5023,0.09810720,80.37030880553174,1,6,7,0
5024,0.08505577,161.37503039762092,9,1,3,0
5025,0.34744162,73.03171396412289,1,10,17,0
5026,0.87957415,98.32988932845599,1,28,63,0
5027,0.11939821,67.28934494317316,1,10,13,0
5028,0.05762962,182.8250121767795,9,2,2,0
5029,0.33722480,68.82700627794105,1,17,14,0
5030,0.03377735,89.0946420289908,9,2,2,0
5031,0.00034388,82.53111410230278,9,0,0,0
5032,0.02262021,327.44727044204603,9,0,0,0
5033,0.00904403,82.53111410230278,9,1,1,0
5034,0.00034015,110.54787988138207,9,0,0,0
5035,0.00115656,210.75026481837662,9,0,0,0
5036,0.00051107,125.21149531379702,9,0,0,0
5037,0.56479769,78.83342440269688,0,24,36,0
5038,0.71389019,80.87719092126127,0,15,28,0
5039,0.43625672,245.9749218163262,10,15,21,0
5040,0.26512408,117.18953009825164,0,32,39,0
5041,0.63557595,77.53912328786117,0,24,32,0
5042,1.01642378,80.55078943559509,0,25,27,0
5043,0.16251366,35.57451478390737,10,19,24,0
5044,2.15340953,272.54567688985196,10,50,99,0
5045,2.62024765,85.8281517887669,13,0,42,0
5046,0.35345863,41.298788269164184,0,0,8,0
5047,1.38452271,80.52411621261491,13,0,49,0
5048,0.18021902,271.43501530239763,47,12,27,0
5049,2.07453527,79.23954347462036,13,1,81,0
5050,0.45417714,97.40871236193529,10,3,29,0
5051,2.65559509,82.83747612232207,13,1,75,0
5052,0.29708237,273.87254282342195,10,20,49,0
5053,2.14272140,86.25918979570281,13,0,58,0
5054,0.63363933,274.5306597202428,41,14,37,0
